"id","age","x","a_i","b_i","c_i","height","height_pop","y","nsim"
"1",9,-4.5,8.30893771286441,0.184315658459517,0.0763934251121916,133.210061942699,128.684667116515,132.719763229695,1
"1",9.47368421052632,-4.02631578947368,8.30893771286441,0.184315658459517,0.0763934251121916,136.42647583261,131.664519057457,136.54181125121,1
"1",9.94736842105263,-3.55263157894737,8.30893771286441,0.184315658459517,0.0763934251121916,139.642889722521,134.644370998399,139.884353567242,1
"1",10.4210526315789,-3.07894736842105,8.30893771286441,0.184315658459517,0.0763934251121916,142.859303612432,137.624275779221,142.967870959425,1
"1",10.8947368421053,-2.60526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,146.075853677934,140.639540611572,146.35157723092,1
"1",11.3684210526316,-2.13157894736842,8.30893771286441,0.184315658459517,0.0763934251121916,149.340989748688,143.821767672629,149.047465450932,1
"1",11.8421052631579,-1.65789473684211,8.30893771286441,0.184315658459517,0.0763934251121916,152.822571719618,147.318849842006,152.54549689357,1
"1",12.3157894736842,-1.18421052631579,8.30893771286441,0.184315658459517,0.0763934251121916,156.706585051099,151.245340086143,157.026893717252,1
"1",12.7894736842105,-0.710526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,161.051483339594,155.300625626307,161.430243203845,1
"1",13.2631578947368,-0.236842105263158,8.30893771286441,0.184315658459517,0.0763934251121916,165.302523349165,158.902534310575,165.754450484745,1
"1",13.7368421052632,0.236842105263158,8.30893771286441,0.184315658459517,0.0763934251121916,168.723970944796,161.527868011313,168.500932319835,1
"1",14.2105263157895,0.710526315789473,8.30893771286441,0.184315658459517,0.0763934251121916,170.947815981562,163.218749515269,170.984484419088,1
"1",14.6842105263158,1.18421052631579,8.30893771286441,0.184315658459517,0.0763934251121916,172.317745150244,164.31071797613,172.163733609528,1
"1",15.1578947368421,1.65789473684211,8.30893771286441,0.184315658459517,0.0763934251121916,173.247878059991,165.112279144446,173.089788569301,1
"1",15.6315789473684,2.13157894736842,8.30893771286441,0.184315658459517,0.0763934251121916,173.961925223143,165.743415921171,173.815303854157,1
"1",16.1052631578947,2.60526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,174.522418066455,166.249985742303,175.074866919063,1
"1",16.5789473684211,3.07894736842105,8.30893771286441,0.184315658459517,0.0763934251121916,174.983454971714,166.674326323893,174.582894599784,1
"1",17.0526315789474,3.55263157894737,8.30893771286441,0.184315658459517,0.0763934251121916,175.379663905604,167.043021005462,174.961042177102,1
"1",17.5263157894737,4.02631578947368,8.30893771286441,0.184315658459517,0.0763934251121916,175.738652300667,167.378015967862,175.885233767663,1
"1",18,4.5,8.30893771286441,0.184315658459517,0.0763934251121916,176.086747205843,167.700890435366,175.885295213135,1
"2",9,-4.5,-6.71090015461431,2.47258749071752,0.144611206472678,99.03663373592,128.684667116515,99.4705659127253,1
"2",9.47368421052632,-4.02631578947368,-6.71090015461431,2.47258749071752,0.144611206472678,102.48012142717,131.664519057457,102.3869774636,1
"2",9.94736842105263,-3.55263157894737,-6.71090015461431,2.47258749071752,0.144611206472678,105.92360911842,134.644370998399,105.709900493975,1
"2",10.4210526315789,-3.07894736842105,-6.71090015461431,2.47258749071752,0.144611206472678,109.36709680967,137.624275779221,109.438627356912,1
