"id","age","x","a_i","b_i","c_i","height","height_pop","error","y","nsim"
"1",9,-4.5,8.30893771286441,0.184315658459517,0.0763934251121916,133.210061942699,128.684667116515,-1.26271262397313,131.947349318726,1
"1",9.47368421052632,-4.02631578947368,8.30893771286441,0.184315658459517,0.0763934251121916,136.42647583261,131.664519057457,0.304206224165457,136.730682056776,1
"1",9.94736842105263,-3.55263157894737,8.30893771286441,0.184315658459517,0.0763934251121916,139.642889722521,134.644370998399,0.651895041445487,140.294784763966,1
"1",10.4210526315789,-3.07894736842105,8.30893771286441,0.184315658459517,0.0763934251121916,142.859303612432,137.624275779221,0.299857208004946,143.159160820437,1
"1",10.8947368421053,-2.60526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,146.075853677934,140.639540611572,0.778680032041341,146.854533709976,1
"1",11.3684210526316,-2.13157894736842,8.30893771286441,0.184315658459517,0.0763934251121916,149.340989748688,143.821767672629,-0.847480710081343,148.493509038607,1
"1",11.8421052631579,-1.65789473684211,8.30893771286441,0.184315658459517,0.0763934251121916,152.822571719618,147.318849842006,-0.818636891191095,152.003934828427,1
"1",12.3157894736842,-1.18421052631579,8.30893771286441,0.184315658459517,0.0763934251121916,156.706585051099,151.245340086143,0.970426559877222,157.677011610977,1
"1",12.7894736842105,-0.710526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,161.051483339594,155.300625626307,1.17933020069907,162.230813540293,1
"1",13.2631578947368,-0.236842105263158,8.30893771286441,0.184315658459517,0.0763934251121916,165.302523349165,158.902534310575,1.4442907870388,166.746814136204,1
"1",13.7368421052632,0.236842105263158,8.30893771286441,0.184315658459517,0.0763934251121916,168.723970944796,161.527868011313,-0.72755127456607,167.99641967023,1
"1",14.2105263157895,0.710526315789473,8.30893771286441,0.184315658459517,0.0763934251121916,170.947815981562,163.218749515269,0.121188860003919,171.069004841566,1
"1",14.6842105263158,1.18421052631579,8.30893771286441,0.184315658459517,0.0763934251121916,172.317745150244,164.31071797613,-0.513085814186128,171.804659336058,1
"1",15.1578947368421,1.65789473684211,8.30893771286441,0.184315658459517,0.0763934251121916,173.247878059991,165.112279144446,-0.529514263574606,172.718363796416,1
"1",15.6315789473684,2.13157894736842,8.30893771286441,0.184315658459517,0.0763934251121916,173.961925223143,165.743415921171,-0.49312635546864,173.468798867674,1
"1",16.1052631578947,2.60526315789474,8.30893771286441,0.184315658459517,0.0763934251121916,174.522418066455,166.249985742303,1.86401771922857,176.386435785683,1
"1",16.5789473684211,3.07894736842105,8.30893771286441,0.184315658459517,0.0763934251121916,174.983454971714,166.674326323893,-1.35510113089894,173.628353840815,1
